episode_hash,task,task_description,lab,embodiment,num_frames,objects,rig_name,zarr_mp4_path,zarr_processed_path,canonical_task,split,embedding_dim,embedding_norm,frames_sampled,decoded_frame_count,fps,embedding_model,embedding_version,embedding_json_path,curation_variant
2026-06-02-17-06-57-314140,fold_clothes,Fold a dark purple shirt on a table and place it with the other folded clothes.,microagi,human_bimanual,215.0,,,s3://rldb/processed_v3/microagi/2026-06-02-17-06-57-314140.mp4,s3://rldb/processed_v3/microagi/2026-06-02-17-06-57-314140.zarr,fold_clothes,train,512,1.0,8,215,30.0,openai/clip-vit-base-patch32,foldclothes_train_clip_v1_8frames,artifacts/foldclothes-v1/train_clip_v1/foldclothes-train-clip-v1/2026-06-02-17-06-57-314140.json,diversity-774
2026-06-03-08-27-55-503868,fold_clothes,Fold a baby garment (onesie/shirt) by tucking in the sleeves and folding it in half on a flat surface.,microagi,human_bimanual,292.0,,,s3://rldb/processed_v3/microagi/2026-06-03-08-27-55-503868.mp4,s3://rldb/processed_v3/microagi/2026-06-03-08-27-55-503868.zarr,fold_clothes,train,512,0.9999999403953552,8,292,30.0,openai/clip-vit-base-patch32,foldclothes_train_clip_v1_8frames,artifacts/foldclothes-v1/train_clip_v1/foldclothes-train-clip-v1/2026-06-03-08-27-55-503868.json,diversity-774
2026-06-03-13-13-35-741774,fold_clothes,Fold a white cloth/garment on a bed and place it with the stack of folded clothes.,microagi,human_bimanual,221.0,,,s3://rldb/processed_v3/microagi/2026-06-03-13-13-35-741774.mp4,s3://rldb/processed_v3/microagi/2026-06-03-13-13-35-741774.zarr,fold_clothes,train,512,1.0000001192092896,8,221,30.0,openai/clip-vit-base-patch32,foldclothes_train_clip_v1_8frames,artifacts/foldclothes-v1/train_clip_v1/foldclothes-train-clip-v1/2026-06-03-13-13-35-741774.json,diversity-774
2026-06-04-01-52-25-245285,fold_clothes,Fold a pair of pants on a table by spreading them flat and folding one leg over the other.,microagi,human_bimanual,1138.0,,,s3://rldb/processed_v3/microagi/2026-06-04-01-52-25-245285.mp4,s3://rldb/processed_v3/microagi/2026-06-04-01-52-25-245285.zarr,fold_clothes,train,512,1.0,8,1138,30.0,openai/clip-vit-base-patch32,foldclothes_train_clip_v1_8frames,artifacts/foldclothes-v1/train_clip_v1/foldclothes-train-clip-v1/2026-06-04-01-52-25-245285.json,diversity-774
2026-06-04-09-25-31-606033,fold_clothes,Fold a pink garment flat on a table into a compact rectangular shape.,microagi,human_bimanual,172.0,,,s3://rldb/processed_v3/microagi/2026-06-04-09-25-31-606033.mp4,s3://rldb/processed_v3/microagi/2026-06-04-09-25-31-606033.zarr,fold_clothes,train,512,1.0,8,172,30.0,openai/clip-vit-base-patch32,foldclothes_train_clip_v1_8frames,artifacts/foldclothes-v1/train_clip_v1/foldclothes-train-clip-v1/2026-06-04-09-25-31-606033.json,diversity-774
2026-06-04-09-48-11-762192,fold_clothes,Fold a pair of dark pants on a flat surface by laying them flat and folding the legs into a compact shape.,microagi,human_bimanual,202.0,,,s3://rldb/processed_v3/microagi/2026-06-04-09-48-11-762192.mp4,s3://rldb/processed_v3/microagi/2026-06-04-09-48-11-762192.zarr,fold_clothes,train,512,1.0,8,202,30.0,openai/clip-vit-base-patch32,foldclothes_train_clip_v1_8frames,artifacts/foldclothes-v1/train_clip_v1/foldclothes-train-clip-v1/2026-06-04-09-48-11-762192.json,diversity-774
2026-06-04-11-55-55-327531,fold_clothes,Fold a colorful patterned cloth on an ironing board using both hands to create a folded end state.,microagi,human_bimanual,196.0,,,s3://rldb/processed_v3/microagi/2026-06-04-11-55-55-327531.mp4,s3://rldb/processed_v3/microagi/2026-06-04-11-55-55-327531.zarr,fold_clothes,train,512,1.0000001192092896,8,196,30.0,openai/clip-vit-base-patch32,foldclothes_train_clip_v1_8frames,artifacts/foldclothes-v1/train_clip_v1/foldclothes-train-clip-v1/2026-06-04-11-55-55-327531.json,diversity-774
2026-06-04-12-10-10-134307,fold_clothes,Fold a yellow t-shirt on a bed by folding the sleeves and sides inward into a compact rectangle.,microagi,human_bimanual,608.0,,,s3://rldb/processed_v3/microagi/2026-06-04-12-10-10-134307.mp4,s3://rldb/processed_v3/microagi/2026-06-04-12-10-10-134307.zarr,fold_clothes,train,512,0.9999999403953552,8,608,30.0,openai/clip-vit-base-patch32,foldclothes_train_clip_v1_8frames,artifacts/foldclothes-v1/train_clip_v1/foldclothes-train-clip-v1/2026-06-04-12-10-10-134307.json,diversity-774
2026-06-04-19-21-19-463186,fold_clothes,Fold a white tank top in half by bringing the bottom hem up to meet the shoulder straps.,microagi,human_bimanual,211.0,,,s3://rldb/processed_v3/microagi/2026-06-04-19-21-19-463186.mp4,s3://rldb/processed_v3/microagi/2026-06-04-19-21-19-463186.zarr,fold_clothes,train,512,0.9999999403953552,8,211,30.0,openai/clip-vit-base-patch32,foldclothes_train_clip_v1_8frames,artifacts/foldclothes-v1/train_clip_v1/foldclothes-train-clip-v1/2026-06-04-19-21-19-463186.json,diversity-774
2026-06-05-08-14-11-244259,fold_clothes,Fold a purple sweater on a table by manipulating the fabric with both hands to create a folded end state.,microagi,human_bimanual,483.0,,,s3://rldb/processed_v3/microagi/2026-06-05-08-14-11-244259.mp4,s3://rldb/processed_v3/microagi/2026-06-05-08-14-11-244259.zarr,fold_clothes,train,512,1.0,8,483,30.0,openai/clip-vit-base-patch32,foldclothes_train_clip_v1_8frames,artifacts/foldclothes-v1/train_clip_v1/foldclothes-train-clip-v1/2026-06-05-08-14-11-244259.json,diversity-774
2026-06-07-23-27-31-909797,fold_clothes,Fold a brown garment and place it on the bed alongside other folded clothes.,microagi,human_bimanual,158.0,,,s3://rldb/processed_v3/microagi/2026-06-07-23-27-31-909797.mp4,s3://rldb/processed_v3/microagi/2026-06-07-23-27-31-909797.zarr,fold_clothes,train,512,1.0,8,158,30.0,openai/clip-vit-base-patch32,foldclothes_train_clip_v1_8frames,artifacts/foldclothes-v1/train_clip_v1/foldclothes-train-clip-v1/2026-06-07-23-27-31-909797.json,diversity-774
2026-06-08-05-58-59-478634,fold_clothes,"Pick up a t-shirt, lay it flat on the table, and fold it into a compact rectangular shape.",microagi,human_bimanual,475.0,,,s3://rldb/processed_v3/microagi/2026-06-08-05-58-59-478634.mp4,s3://rldb/processed_v3/microagi/2026-06-08-05-58-59-478634.zarr,fold_clothes,train,512,1.0,8,475,30.0,openai/clip-vit-base-patch32,foldclothes_train_clip_v1_8frames,artifacts/foldclothes-v1/train_clip_v1/foldclothes-train-clip-v1/2026-06-08-05-58-59-478634.json,diversity-774
2026-06-09-08-17-05-037140,fold_clothes,"Fold a gray garment (shorts) by holding it up, stretching it flat, and folding it in half with both hands.",microagi,human_bimanual,167.0,,,s3://rldb/processed_v3/microagi/2026-06-09-08-17-05-037140.mp4,s3://rldb/processed_v3/microagi/2026-06-09-08-17-05-037140.zarr,fold_clothes,train,512,1.0,8,167,30.0,openai/clip-vit-base-patch32,foldclothes_train_clip_v1_8frames,artifacts/foldclothes-v1/train_clip_v1/foldclothes-train-clip-v1/2026-06-09-08-17-05-037140.json,diversity-774
2026-06-09-09-28-26-673353,fold_clothes,Fold a navy t-shirt flat on a surface by smoothing it and folding it in half.,microagi,human_bimanual,156.0,,,s3://rldb/processed_v3/microagi/2026-06-09-09-28-26-673353.mp4,s3://rldb/processed_v3/microagi/2026-06-09-09-28-26-673353.zarr,fold_clothes,train,512,1.0,8,156,30.0,openai/clip-vit-base-patch32,foldclothes_train_clip_v1_8frames,artifacts/foldclothes-v1/train_clip_v1/foldclothes-train-clip-v1/2026-06-09-09-28-26-673353.json,diversity-774
2026-06-09-10-07-39-023173,fold_clothes,Fold a black t-shirt on a desk by laying it flat and folding it into a compact shape.,microagi,human_bimanual,241.0,,,s3://rldb/processed_v3/microagi/2026-06-09-10-07-39-023173.mp4,s3://rldb/processed_v3/microagi/2026-06-09-10-07-39-023173.zarr,fold_clothes,train,512,1.0,8,241,30.0,openai/clip-vit-base-patch32,foldclothes_train_clip_v1_8frames,artifacts/foldclothes-v1/train_clip_v1/foldclothes-train-clip-v1/2026-06-09-10-07-39-023173.json,diversity-774
2026-06-09-18-21-06-965669,fold_clothes,Fold a green checkered shirt flat on a table using both hands to align and crease the fabric.,microagi,human_bimanual,170.0,,,s3://rldb/processed_v3/microagi/2026-06-09-18-21-06-965669.mp4,s3://rldb/processed_v3/microagi/2026-06-09-18-21-06-965669.zarr,fold_clothes,train,512,1.0,8,170,30.0,openai/clip-vit-base-patch32,foldclothes_train_clip_v1_8frames,artifacts/foldclothes-v1/train_clip_v1/foldclothes-train-clip-v1/2026-06-09-18-21-06-965669.json,diversity-774
2026-06-09-19-01-01-326240,fold_clothes,Fold a white polka-dot garment on a bed by manipulating and folding the fabric into a compact shape.,microagi,human_bimanual,573.0,,,s3://rldb/processed_v3/microagi/2026-06-09-19-01-01-326240.mp4,s3://rldb/processed_v3/microagi/2026-06-09-19-01-01-326240.zarr,fold_clothes,train,512,1.0,8,573,30.0,openai/clip-vit-base-patch32,foldclothes_train_clip_v1_8frames,artifacts/foldclothes-v1/train_clip_v1/foldclothes-train-clip-v1/2026-06-09-19-01-01-326240.json,diversity-774
2026-06-10-09-21-03-579998,fold_clothes,Fold a white graphic t-shirt and place it with other folded clothes on the couch.,microagi,human_bimanual,663.0,,,s3://rldb/processed_v3/microagi/2026-06-10-09-21-03-579998.mp4,s3://rldb/processed_v3/microagi/2026-06-10-09-21-03-579998.zarr,fold_clothes,train,512,1.0,8,663,30.0,openai/clip-vit-base-patch32,foldclothes_train_clip_v1_8frames,artifacts/foldclothes-v1/train_clip_v1/foldclothes-train-clip-v1/2026-06-10-09-21-03-579998.json,diversity-774
2026-06-10-14-08-03-099376,fold_clothes,"Fold a dark garment (shirt or pants) on a bed by grasping, aligning, and folding the fabric into a compact shape.",microagi,human_bimanual,181.0,,,s3://rldb/processed_v3/microagi/2026-06-10-14-08-03-099376.mp4,s3://rldb/processed_v3/microagi/2026-06-10-14-08-03-099376.zarr,fold_clothes,train,512,1.0,8,181,30.0,openai/clip-vit-base-patch32,foldclothes_train_clip_v1_8frames,artifacts/foldclothes-v1/train_clip_v1/foldclothes-train-clip-v1/2026-06-10-14-08-03-099376.json,diversity-774
2026-06-10-17-32-54-708102,fold_clothes,"Fold dark clothing and jeans on a bed, pressing them flat into folded stacks.",microagi,human_bimanual,373.0,,,s3://rldb/processed_v3/microagi/2026-06-10-17-32-54-708102.mp4,s3://rldb/processed_v3/microagi/2026-06-10-17-32-54-708102.zarr,fold_clothes,train,512,0.9999999403953552,8,373,30.0,openai/clip-vit-base-patch32,foldclothes_train_clip_v1_8frames,artifacts/foldclothes-v1/train_clip_v1/foldclothes-train-clip-v1/2026-06-10-17-32-54-708102.json,diversity-774
2026-06-11-13-42-25-978697,fold_clothes,Fold a small patterned cloth garment in half and place it with the other folded clothes on the couch.,microagi,human_bimanual,448.0,,,s3://rldb/processed_v3/microagi/2026-06-11-13-42-25-978697.mp4,s3://rldb/processed_v3/microagi/2026-06-11-13-42-25-978697.zarr,fold_clothes,train,512,1.0000001192092896,8,448,30.0,openai/clip-vit-base-patch32,foldclothes_train_clip_v1_8frames,artifacts/foldclothes-v1/train_clip_v1/foldclothes-train-clip-v1/2026-06-11-13-42-25-978697.json,diversity-774
2026-06-11-13-45-51-043616,fold_clothes,Pick up a pink garment from a pile on the couch and fold it.,microagi,human_bimanual,170.0,,,s3://rldb/processed_v3/microagi/2026-06-11-13-45-51-043616.mp4,s3://rldb/processed_v3/microagi/2026-06-11-13-45-51-043616.zarr,fold_clothes,train,512,0.9999999403953552,8,170,30.0,openai/clip-vit-base-patch32,foldclothes_train_clip_v1_8frames,artifacts/foldclothes-v1/train_clip_v1/foldclothes-train-clip-v1/2026-06-11-13-45-51-043616.json,diversity-774
2026-06-11-16-36-07-004384,fold_clothes,Fold a white garment flat and into a compact rectangle on the chair.,microagi,human_bimanual,676.0,,,s3://rldb/processed_v3/microagi/2026-06-11-16-36-07-004384.mp4,s3://rldb/processed_v3/microagi/2026-06-11-16-36-07-004384.zarr,fold_clothes,train,512,0.9999998807907104,8,676,30.0,openai/clip-vit-base-patch32,foldclothes_train_clip_v1_8frames,artifacts/foldclothes-v1/train_clip_v1/foldclothes-train-clip-v1/2026-06-11-16-36-07-004384.json,diversity-774
2026-06-11-16-44-38-527935,fold_clothes,Fold a striped shirt on an ironing board by manipulating and arranging the fabric into a folded shape.,microagi,human_bimanual,247.0,,,s3://rldb/processed_v3/microagi/2026-06-11-16-44-38-527935.mp4,s3://rldb/processed_v3/microagi/2026-06-11-16-44-38-527935.zarr,fold_clothes,train,512,1.0000001192092896,8,247,30.0,openai/clip-vit-base-patch32,foldclothes_train_clip_v1_8frames,artifacts/foldclothes-v1/train_clip_v1/foldclothes-train-clip-v1/2026-06-11-16-44-38-527935.json,diversity-774
2026-06-11-17-14-59-749442,fold_clothes,Fold a black garment (shirt) on a bed by stretching it flat and folding it into a compact shape.,microagi,human_bimanual,169.0,,,s3://rldb/processed_v3/microagi/2026-06-11-17-14-59-749442.mp4,s3://rldb/processed_v3/microagi/2026-06-11-17-14-59-749442.zarr,fold_clothes,train,512,1.0,8,169,30.0,openai/clip-vit-base-patch32,foldclothes_train_clip_v1_8frames,artifacts/foldclothes-v1/train_clip_v1/foldclothes-train-clip-v1/2026-06-11-17-14-59-749442.json,diversity-774
2026-06-12-08-56-13-830048,fold_clothes,Fold a black garment with white stripes into a compact folded shape on a table.,microagi,human_bimanual,612.0,,,s3://rldb/processed_v3/microagi/2026-06-12-08-56-13-830048.mp4,s3://rldb/processed_v3/microagi/2026-06-12-08-56-13-830048.zarr,fold_clothes,train,512,1.0,8,612,30.0,openai/clip-vit-base-patch32,foldclothes_train_clip_v1_8frames,artifacts/foldclothes-v1/train_clip_v1/foldclothes-train-clip-v1/2026-06-12-08-56-13-830048.json,diversity-774
2026-06-13-01-56-05-579546,fold_clothes,"Fold a dark piece of clothing on a couch using both hands, resulting in a neatly folded garment.",microagi,human_bimanual,336.0,,,s3://rldb/processed_v3/microagi/2026-06-13-01-56-05-579546.mp4,s3://rldb/processed_v3/microagi/2026-06-13-01-56-05-579546.zarr,fold_clothes,train,512,1.0,8,336,30.0,openai/clip-vit-base-patch32,foldclothes_train_clip_v1_8frames,artifacts/foldclothes-v1/train_clip_v1/foldclothes-train-clip-v1/2026-06-13-01-56-05-579546.json,diversity-774
2026-06-13-16-29-15-126121,fold_clothes,Fold a dark garment (pants/shirt) on a checkered surface by smoothing and folding edges into a compact folded shape.,microagi,human_bimanual,442.0,,,s3://rldb/processed_v3/microagi/2026-06-13-16-29-15-126121.mp4,s3://rldb/processed_v3/microagi/2026-06-13-16-29-15-126121.zarr,fold_clothes,train,512,1.0,8,442,30.0,openai/clip-vit-base-patch32,foldclothes_train_clip_v1_8frames,artifacts/foldclothes-v1/train_clip_v1/foldclothes-train-clip-v1/2026-06-13-16-29-15-126121.json,diversity-774
2026-06-14-09-09-46-413861,fold_clothes,Fold a blue t-shirt by laying it flat and folding the sides inward into a compact rectangle on a wooden surface.,microagi,human_bimanual,248.0,,,s3://rldb/processed_v3/microagi/2026-06-14-09-09-46-413861.mp4,s3://rldb/processed_v3/microagi/2026-06-14-09-09-46-413861.zarr,fold_clothes,train,512,1.0,8,248,30.0,openai/clip-vit-base-patch32,foldclothes_train_clip_v1_8frames,artifacts/foldclothes-v1/train_clip_v1/foldclothes-train-clip-v1/2026-06-14-09-09-46-413861.json,diversity-774
2026-06-15-09-36-31-811310,fold_clothes,Fold a pair of jeans in half lengthwise and then fold again into a compact rectangle on a flat surface.,microagi,human_bimanual,162.0,,,s3://rldb/processed_v3/microagi/2026-06-15-09-36-31-811310.mp4,s3://rldb/processed_v3/microagi/2026-06-15-09-36-31-811310.zarr,fold_clothes,train,512,1.0,8,162,30.0,openai/clip-vit-base-patch32,foldclothes_train_clip_v1_8frames,artifacts/foldclothes-v1/train_clip_v1/foldclothes-train-clip-v1/2026-06-15-09-36-31-811310.json,diversity-774
2026-06-16-06-24-25-339042,fold_clothes,"Fold assorted garments (black, pink, and white clothing items) on a table, placing each folded item aside.",microagi,human_bimanual,462.0,,,s3://rldb/processed_v3/microagi/2026-06-16-06-24-25-339042.mp4,s3://rldb/processed_v3/microagi/2026-06-16-06-24-25-339042.zarr,fold_clothes,train,512,1.0,8,462,30.0,openai/clip-vit-base-patch32,foldclothes_train_clip_v1_8frames,artifacts/foldclothes-v1/train_clip_v1/foldclothes-train-clip-v1/2026-06-16-06-24-25-339042.json,diversity-774
2026-06-16-18-15-14-753114,fold_clothes,Fold a red garment (shorts) flat on a table into a compact folded rectangle.,microagi,human_bimanual,1415.0,,,s3://rldb/processed_v3/microagi/2026-06-16-18-15-14-753114.mp4,s3://rldb/processed_v3/microagi/2026-06-16-18-15-14-753114.zarr,fold_clothes,train,512,0.9999998807907104,8,1415,30.0,openai/clip-vit-base-patch32,foldclothes_train_clip_v1_8frames,artifacts/foldclothes-v1/train_clip_v1/foldclothes-train-clip-v1/2026-06-16-18-15-14-753114.json,diversity-774
2026-06-17-14-09-31-310005,fold_clothes,Fold a patterned cloth on an ironing board into a compact rectangle.,microagi,human_bimanual,405.0,,,s3://rldb/processed_v3/microagi/2026-06-17-14-09-31-310005.mp4,s3://rldb/processed_v3/microagi/2026-06-17-14-09-31-310005.zarr,fold_clothes,train,512,1.0,8,405,30.0,openai/clip-vit-base-patch32,foldclothes_train_clip_v1_8frames,artifacts/foldclothes-v1/train_clip_v1/foldclothes-train-clip-v1/2026-06-17-14-09-31-310005.json,diversity-774
2026-06-17-19-48-25-622777,fold_clothes,Fold a green garment on a white surface using both hands into a compact folded shape.,microagi,human_bimanual,425.0,,,s3://rldb/processed_v3/microagi/2026-06-17-19-48-25-622777.mp4,s3://rldb/processed_v3/microagi/2026-06-17-19-48-25-622777.zarr,fold_clothes,train,512,1.0,8,425,30.0,openai/clip-vit-base-patch32,foldclothes_train_clip_v1_8frames,artifacts/foldclothes-v1/train_clip_v1/foldclothes-train-clip-v1/2026-06-17-19-48-25-622777.json,diversity-774
2026-06-19-05-15-10-771581,fold_clothes,Fold a white fluffy sweater on a flat surface by smoothing and folding it into a compact shape.,microagi,human_bimanual,649.0,,,s3://rldb/processed_v3/microagi/2026-06-19-05-15-10-771581.mp4,s3://rldb/processed_v3/microagi/2026-06-19-05-15-10-771581.zarr,fold_clothes,train,512,0.9999999403953552,8,649,30.0,openai/clip-vit-base-patch32,foldclothes_train_clip_v1_8frames,artifacts/foldclothes-v1/train_clip_v1/foldclothes-train-clip-v1/2026-06-19-05-15-10-771581.json,diversity-774
2026-06-19-06-46-15-814552,fold_clothes,Fold a cream-colored shirt on a flat surface into a compact folded shape.,microagi,human_bimanual,438.0,,,s3://rldb/processed_v3/microagi/2026-06-19-06-46-15-814552.mp4,s3://rldb/processed_v3/microagi/2026-06-19-06-46-15-814552.zarr,fold_clothes,train,512,0.9999999403953552,8,438,30.0,openai/clip-vit-base-patch32,foldclothes_train_clip_v1_8frames,artifacts/foldclothes-v1/train_clip_v1/foldclothes-train-clip-v1/2026-06-19-06-46-15-814552.json,diversity-774
2026-06-19-07-25-47-213606,fold_clothes,Fold a red garment in half and place it on a stack of folded clothes on the table.,microagi,human_bimanual,1202.0,,,s3://rldb/processed_v3/microagi/2026-06-19-07-25-47-213606.mp4,s3://rldb/processed_v3/microagi/2026-06-19-07-25-47-213606.zarr,fold_clothes,train,512,1.0,8,1202,30.0,openai/clip-vit-base-patch32,foldclothes_train_clip_v1_8frames,artifacts/foldclothes-v1/train_clip_v1/foldclothes-train-clip-v1/2026-06-19-07-25-47-213606.json,diversity-774
2026-06-19-13-25-49-599877,fold_clothes,Fold a white t-shirt in half on a table using both hands.,microagi,human_bimanual,445.0,,,s3://rldb/processed_v3/microagi/2026-06-19-13-25-49-599877.mp4,s3://rldb/processed_v3/microagi/2026-06-19-13-25-49-599877.zarr,fold_clothes,train,512,1.0,8,445,30.0,openai/clip-vit-base-patch32,foldclothes_train_clip_v1_8frames,artifacts/foldclothes-v1/train_clip_v1/foldclothes-train-clip-v1/2026-06-19-13-25-49-599877.json,diversity-774
2026-06-20-07-24-11-905636,fold_clothes,Fold a pair of blue jeans by smoothing them flat and folding one leg over the other on a surface.,microagi,human_bimanual,218.0,,,s3://rldb/processed_v3/microagi/2026-06-20-07-24-11-905636.mp4,s3://rldb/processed_v3/microagi/2026-06-20-07-24-11-905636.zarr,fold_clothes,train,512,0.9999999403953552,8,218,30.0,openai/clip-vit-base-patch32,foldclothes_train_clip_v1_8frames,artifacts/foldclothes-v1/train_clip_v1/foldclothes-train-clip-v1/2026-06-20-07-24-11-905636.json,diversity-774
2026-06-20-13-57-52-466480,fold_clothes,"Pick up socks from a pile on a desk and fold each one, placing the folded socks in a neat arrangement on the table.",microagi,human_bimanual,590.0,,,s3://rldb/processed_v3/microagi/2026-06-20-13-57-52-466480.mp4,s3://rldb/processed_v3/microagi/2026-06-20-13-57-52-466480.zarr,fold_clothes,train,512,0.9999998807907104,8,590,30.0,openai/clip-vit-base-patch32,foldclothes_train_clip_v1_8frames,artifacts/foldclothes-v1/train_clip_v1/foldclothes-train-clip-v1/2026-06-20-13-57-52-466480.json,diversity-774
2026-06-21-06-31-56-192750,fold_clothes,Fold a yellow jersey and an orange-and-black garment on a bed into compact rectangles.,microagi,human_bimanual,1601.0,,,s3://rldb/processed_v3/microagi/2026-06-21-06-31-56-192750.mp4,s3://rldb/processed_v3/microagi/2026-06-21-06-31-56-192750.zarr,fold_clothes,train,512,1.0,8,1601,30.0,openai/clip-vit-base-patch32,foldclothes_train_clip_v1_8frames,artifacts/foldclothes-v1/train_clip_v1/foldclothes-train-clip-v1/2026-06-21-06-31-56-192750.json,diversity-774
2026-06-21-13-57-16-634177,fold_clothes,Fold a white t-shirt flat on a table into a compact square and place it next to a folded teal shirt.,microagi,human_bimanual,375.0,,,s3://rldb/processed_v3/microagi/2026-06-21-13-57-16-634177.mp4,s3://rldb/processed_v3/microagi/2026-06-21-13-57-16-634177.zarr,fold_clothes,train,512,1.0,8,375,30.0,openai/clip-vit-base-patch32,foldclothes_train_clip_v1_8frames,artifacts/foldclothes-v1/train_clip_v1/foldclothes-train-clip-v1/2026-06-21-13-57-16-634177.json,diversity-774
2026-06-22-11-39-26-702472,fold_clothes,Fold a checkered shirt by bringing its sides and sleeves together into a compact folded shape on a surface.,microagi,human_bimanual,154.0,,,s3://rldb/processed_v3/microagi/2026-06-22-11-39-26-702472.mp4,s3://rldb/processed_v3/microagi/2026-06-22-11-39-26-702472.zarr,fold_clothes,train,512,0.9999999403953552,8,154,30.0,openai/clip-vit-base-patch32,foldclothes_train_clip_v1_8frames,artifacts/foldclothes-v1/train_clip_v1/foldclothes-train-clip-v1/2026-06-22-11-39-26-702472.json,diversity-774
2026-06-23-14-46-04-581379,fold_clothes,Fold a pink cloth garment and place it on a stack of folded clothes.,microagi,human_bimanual,173.0,,,s3://rldb/processed_v3/microagi/2026-06-23-14-46-04-581379.mp4,s3://rldb/processed_v3/microagi/2026-06-23-14-46-04-581379.zarr,fold_clothes,train,512,0.9999999403953552,8,173,30.0,openai/clip-vit-base-patch32,foldclothes_train_clip_v1_8frames,artifacts/foldclothes-v1/train_clip_v1/foldclothes-train-clip-v1/2026-06-23-14-46-04-581379.json,diversity-774
2026-06-25-15-12-46-570847,fold_clothes,Fold a black graphic t-shirt with both hands and place it on a stack of folded clothes.,microagi,human_bimanual,329.0,,,s3://rldb/processed_v3/microagi/2026-06-25-15-12-46-570847.mp4,s3://rldb/processed_v3/microagi/2026-06-25-15-12-46-570847.zarr,fold_clothes,train,512,0.9999999403953552,8,329,30.0,openai/clip-vit-base-patch32,foldclothes_train_clip_v1_8frames,artifacts/foldclothes-v1/train_clip_v1/foldclothes-train-clip-v1/2026-06-25-15-12-46-570847.json,diversity-774
2026-03-26-11-30-12-879084,fold_laundry,Fold a pink cloth and place it with other folded laundry items on the bed.,microagi,human_bimanual,325.0,,,s3://rldb/processed_v3/microagi/2026-03-26-11-30-12-879084.mp4,s3://rldb/processed_v3/microagi/2026-03-26-11-30-12-879084.zarr,fold_clothes,train,512,0.9999999403953552,8,325,30.0,openai/clip-vit-base-patch32,foldclothes_train_clip_v1_8frames,artifacts/foldclothes-v1/train_clip_v1/foldclothes-train-clip-v1/2026-03-26-11-30-12-879084.json,diversity-774
2026-03-27-09-09-03-114171,fold_laundry,Fold a blue cloth garment into a compact rectangular shape on a patterned surface.,microagi,human_bimanual,206.0,,,s3://rldb/processed_v3/microagi/2026-03-27-09-09-03-114171.mp4,s3://rldb/processed_v3/microagi/2026-03-27-09-09-03-114171.zarr,fold_clothes,train,512,1.0000001192092896,8,206,30.0,openai/clip-vit-base-patch32,foldclothes_train_clip_v1_8frames,artifacts/foldclothes-v1/train_clip_v1/foldclothes-train-clip-v1/2026-03-27-09-09-03-114171.json,diversity-774
2026-03-30-23-32-59-177062,fold_laundry,Fold a gray garment (pants/shirt) on a wooden table into a compact folded shape.,microagi,human_bimanual,587.0,,,s3://rldb/processed_v3/microagi/2026-03-30-23-32-59-177062.mp4,s3://rldb/processed_v3/microagi/2026-03-30-23-32-59-177062.zarr,fold_clothes,train,512,1.0,8,587,30.0,openai/clip-vit-base-patch32,foldclothes_train_clip_v1_8frames,artifacts/foldclothes-v1/train_clip_v1/foldclothes-train-clip-v1/2026-03-30-23-32-59-177062.json,diversity-774
2026-04-01-09-21-09-081772,fold_laundry,Fold a black jacket by tucking the sleeves inward and folding it in half on a bed.,microagi,human_bimanual,325.0,,,s3://rldb/processed_v3/microagi/2026-04-01-09-21-09-081772.mp4,s3://rldb/processed_v3/microagi/2026-04-01-09-21-09-081772.zarr,fold_clothes,train,512,1.0,8,325,30.0,openai/clip-vit-base-patch32,foldclothes_train_clip_v1_8frames,artifacts/foldclothes-v1/train_clip_v1/foldclothes-train-clip-v1/2026-04-01-09-21-09-081772.json,diversity-774
2026-04-01-21-01-36-693248,fold_laundry,"Fold a pair of socks by picking them up, aligning them, and placing the folded pair on the table.",microagi,human_bimanual,378.0,,,s3://rldb/processed_v3/microagi/2026-04-01-21-01-36-693248.mp4,s3://rldb/processed_v3/microagi/2026-04-01-21-01-36-693248.zarr,fold_clothes,train,512,1.0,8,378,30.0,openai/clip-vit-base-patch32,foldclothes_train_clip_v1_8frames,artifacts/foldclothes-v1/train_clip_v1/foldclothes-train-clip-v1/2026-04-01-21-01-36-693248.json,diversity-774
2026-04-03-13-37-45-075725,fold_laundry,Fold multiple pairs of underwear/shorts and stack them into a neat pile on the bed.,microagi,human_bimanual,1308.0,,,s3://rldb/processed_v3/microagi/2026-04-03-13-37-45-075725.mp4,s3://rldb/processed_v3/microagi/2026-04-03-13-37-45-075725.zarr,fold_clothes,train,512,1.0,8,1308,30.0,openai/clip-vit-base-patch32,foldclothes_train_clip_v1_8frames,artifacts/foldclothes-v1/train_clip_v1/foldclothes-train-clip-v1/2026-04-03-13-37-45-075725.json,diversity-774
2026-04-06-14-29-40-695582,fold_laundry,"Fold small clothing items (baby garments) on a bed, picking each up, folding it, and placing it in a pile.",microagi,human_bimanual,1428.0,,,s3://rldb/processed_v3/microagi/2026-04-06-14-29-40-695582.mp4,s3://rldb/processed_v3/microagi/2026-04-06-14-29-40-695582.zarr,fold_clothes,train,512,1.0,8,1428,30.0,openai/clip-vit-base-patch32,foldclothes_train_clip_v1_8frames,artifacts/foldclothes-v1/train_clip_v1/foldclothes-train-clip-v1/2026-04-06-14-29-40-695582.json,diversity-774
