episode_id,suite,arm,iteration,attempt_success,decision_index,observation_step,accepted,provider_call,error_kind,decision_id,source_pair_changed,alpha_changed,vision_annotations,source_a_id,source_b_id,alpha,input_tokens,output_tokens,reasoning_tokens,total_tokens
libero_goal_ood:seed29:task7:state0,libero_goal_ood,astra_tei,3,False,9,200,True,True,,astra_tei_3_d9,True,True,0,13,38,0.3,11289,332,45,11621
libero_goal_ood:seed29:task7:state0,libero_goal_ood,astra_tei,3,False,10,225,True,True,,astra_tei_3_d10,False,True,0,13,38,0.5,11617,345,39,11962
libero_goal_ood:seed29:task7:state0,libero_goal_ood,astra_tei,3,False,11,250,True,True,,astra_tei_3_d11,True,True,0,13,36,0.45,11969,312,27,12281
libero_goal_ood:seed29:task7:state0,libero_goal_ood,astra_tei,3,False,12,275,True,True,,astra_tei_3_d12,False,True,0,13,36,0.6,12301,321,31,12622
libero_goal_ood:seed29:task7:state0,libero_goal_ood,astra_tli,2,True,1,0,True,True,,astra_tli_2_d1,False,False,0,13,10,0.15,4009,235,0,4244
libero_goal_ood:seed29:task7:state0,libero_goal_ood,astra_tli,2,True,2,25,True,True,,astra_tli_2_d2,False,False,0,13,10,0.15,5315,241,0,5556
libero_goal_ood:seed29:task7:state0,libero_goal_ood,astra_tli,2,True,3,50,True,True,,astra_tli_2_d3,False,True,0,13,10,0.3,5596,240,0,5836
libero_goal_ood:seed29:task7:state0,libero_goal_ood,astra_tli,2,True,4,75,True,True,,astra_tli_2_d4,False,True,0,13,10,0.8,5882,264,0,6146
libero_goal_ood:seed29:task7:state0,libero_goal_ood,astra_tli,2,True,5,100,True,True,,astra_tli_2_d5,False,False,0,13,10,0.8,6190,250,0,6440
libero_goal_ood:seed29:task7:state0,libero_goal_ood,astra_tli_vision,2,True,1,0,True,True,,astra_tli_vision_2_d1,False,False,1,13,10,0.15,4015,246,0,4261
libero_goal_ood:seed29:task7:state0,libero_goal_ood,astra_tli_vision,2,True,2,25,True,True,,astra_tli_vision_2_d2,False,False,1,13,10,0.15,5345,260,0,5605
libero_goal_ood:seed29:task7:state0,libero_goal_ood,astra_tli_vision,2,True,3,50,True,True,,astra_tli_vision_2_d3,False,True,1,13,10,0.25,5658,311,49,5969
libero_goal_ood:seed29:task7:state0,libero_goal_ood,astra_tli_vision,2,True,4,75,True,True,,astra_tli_vision_2_d4,False,True,1,13,10,0.8,5971,260,0,6231
libero_goal_ood:seed29:task7:state0,libero_goal_ood,astra_tli_vision,2,True,5,100,True,True,,astra_tli_vision_2_d5,False,False,1,13,10,0.8,6290,261,0,6551
libero_spatial_ood:seed29:task4:state0,libero_spatial_ood,astra_tei,2,False,1,0,True,True,,astra_tei_2_d1,False,False,0,35,17,0.25,4007,217,0,4224
libero_spatial_ood:seed29:task4:state0,libero_spatial_ood,astra_tei,2,False,2,25,True,True,,astra_tei_2_d2,False,False,0,35,17,0.25,5289,224,0,5513
libero_spatial_ood:seed29:task4:state0,libero_spatial_ood,astra_tei,2,False,3,50,True,True,,astra_tei_2_d3,False,True,0,35,17,0.7,5560,270,37,5830
libero_spatial_ood:seed29:task4:state0,libero_spatial_ood,astra_tei,2,False,4,75,True,True,,astra_tei_2_d4,False,True,0,35,17,1.0,5833,240,0,6073
libero_spatial_ood:seed29:task4:state0,libero_spatial_ood,astra_tei,2,False,5,100,True,True,,astra_tei_2_d5,False,False,0,35,17,1.0,6124,377,117,6501
libero_spatial_ood:seed29:task4:state0,libero_spatial_ood,astra_tei,2,False,6,125,True,True,,astra_tei_2_d6,True,True,0,36,17,0.8,6419,298,47,6717
libero_spatial_ood:seed29:task4:state0,libero_spatial_ood,astra_tei,2,False,7,150,True,True,,astra_tei_2_d7,False,True,0,36,17,1.0,6725,241,0,6966
libero_spatial_ood:seed29:task4:state0,libero_spatial_ood,astra_tei,2,False,8,175,True,True,,astra_tei_2_d8,False,True,0,36,17,0.65,7016,282,18,7298
libero_spatial_ood:seed29:task4:state0,libero_spatial_ood,astra_tei,2,False,9,200,True,True,,astra_tei_2_d9,True,True,0,38,17,0.8,7319,300,40,7619
libero_spatial_ood:seed29:task4:state0,libero_spatial_ood,astra_tei,2,False,10,225,True,True,,astra_tei_2_d10,False,True,0,38,17,0.5,7629,327,61,7956
libero_spatial_ood:seed29:task4:state0,libero_spatial_ood,astra_tei,2,False,11,250,True,True,,astra_tei_2_d11,False,True,0,38,17,1.0,7942,319,58,8261
libero_spatial_ood:seed29:task4:state0,libero_spatial_ood,astra_tei,2,False,12,275,True,True,,astra_tei_2_d12,False,False,0,38,17,1.0,8241,296,52,8537
libero_spatial_ood:seed29:task4:state0,libero_spatial_ood,astra_tei,3,False,1,0,True,True,,astra_tei_3_d1,False,False,0,35,17,0.8,7584,280,30,7864
libero_spatial_ood:seed29:task4:state0,libero_spatial_ood,astra_tei,3,False,2,25,True,True,,astra_tei_3_d2,False,False,0,35,17,0.8,8891,292,40,9183
libero_spatial_ood:seed29:task4:state0,libero_spatial_ood,astra_tei,3,False,3,50,True,True,,astra_tei_3_d3,False,True,0,35,17,1.0,9192,258,0,9450
libero_spatial_ood:seed29:task4:state0,libero_spatial_ood,astra_tei,3,False,4,75,True,True,,astra_tei_3_d4,False,False,0,35,17,1.0,9492,271,0,9763
libero_spatial_ood:seed29:task4:state0,libero_spatial_ood,astra_tei,3,False,5,100,True,True,,astra_tei_3_d5,False,False,0,35,17,1.0,9812,293,0,10105
libero_spatial_ood:seed29:task4:state0,libero_spatial_ood,astra_tei,3,False,6,125,True,True,,astra_tei_3_d6,True,True,0,36,17,0.6,10160,313,20,10473
libero_spatial_ood:seed29:task4:state0,libero_spatial_ood,astra_tei,3,False,7,150,True,True,,astra_tei_3_d7,False,True,0,36,17,0.35,10498,349,40,10847
libero_spatial_ood:seed29:task4:state0,libero_spatial_ood,astra_tei,3,False,8,175,True,True,,astra_tei_3_d8,True,True,0,18,17,0.8,10859,406,113,11265
libero_spatial_ood:seed29:task4:state0,libero_spatial_ood,astra_tei,3,False,9,200,True,True,,astra_tei_3_d9,False,True,0,18,17,0.5,11203,314,36,11517
libero_spatial_ood:seed29:task4:state0,libero_spatial_ood,astra_tei,3,False,10,225,True,True,,astra_tei_3_d10,False,False,0,18,17,0.5,11513,356,69,11869
libero_spatial_ood:seed29:task4:state0,libero_spatial_ood,astra_tei,3,False,11,250,True,True,,astra_tei_3_d11,False,True,0,18,17,1.0,11853,328,41,12181
libero_spatial_ood:seed29:task4:state0,libero_spatial_ood,astra_tei,3,False,12,275,True,True,,astra_tei_3_d12,False,False,0,18,17,1.0,12191,272,0,12463
libero_spatial_ood:seed29:task4:state0,libero_spatial_ood,astra_tli,2,False,1,0,True,True,,astra_tli_2_d1,False,False,0,35,17,0.2,4003,272,45,4275
libero_spatial_ood:seed29:task4:state0,libero_spatial_ood,astra_tli,2,False,2,25,False,True,proposal_rejected,,False,False,0,,,,5298,232,0,5530
libero_spatial_ood:seed29:task4:state0,libero_spatial_ood,astra_tli,2,False,3,50,True,True,,astra_tli_2_d3,False,True,0,35,17,0.75,5338,257,0,5595
libero_spatial_ood:seed29:task4:state0,libero_spatial_ood,astra_tli,2,False,4,75,True,True,,astra_tli_2_d4,False,True,0,35,17,0.9,5642,259,0,5901
libero_spatial_ood:seed29:task4:state0,libero_spatial_ood,astra_tli,2,False,5,100,True,True,,astra_tli_2_d5,True,True,0,10,17,1.0,5946,329,54,6275
libero_spatial_ood:seed29:task4:state0,libero_spatial_ood,astra_tli,2,False,6,125,True,True,,astra_tli_2_d6,False,False,0,10,17,1.0,6261,344,63,6605
libero_spatial_ood:seed29:task4:state0,libero_spatial_ood,astra_tli,2,False,7,150,True,True,,astra_tli_2_d7,False,True,0,10,17,0.75,6599,362,71,6961
libero_spatial_ood:seed29:task4:state0,libero_spatial_ood,astra_tli,2,False,8,175,True,True,,astra_tli_2_d8,False,True,0,10,17,0.5,6938,366,96,7304
libero_spatial_ood:seed29:task4:state0,libero_spatial_ood,astra_tli,2,False,9,200,True,True,,astra_tli_2_d9,True,True,0,36,17,0.75,7248,372,59,7620
libero_spatial_ood:seed29:task4:state0,libero_spatial_ood,astra_tli,2,False,10,225,True,True,,astra_tli_2_d10,False,True,0,36,17,0.25,7617,400,77,8017
libero_spatial_ood:seed29:task4:state0,libero_spatial_ood,astra_tli,2,False,11,250,True,True,,astra_tli_2_d11,True,True,0,36,10,0.0,7986,398,82,8384
libero_spatial_ood:seed29:task4:state0,libero_spatial_ood,astra_tli,2,False,12,275,True,True,,astra_tli_2_d12,True,True,0,36,17,0.9,8345,378,66,8723
libero_spatial_ood:seed29:task4:state0,libero_spatial_ood,astra_tli,3,False,1,0,True,True,,astra_tli_3_d1,False,False,0,10,17,1.0,7753,309,34,8062
libero_spatial_ood:seed29:task4:state0,libero_spatial_ood,astra_tli,3,False,2,25,True,True,,astra_tli_3_d2,False,False,0,10,17,1.0,9070,289,0,9359
libero_spatial_ood:seed29:task4:state0,libero_spatial_ood,astra_tli,3,False,3,50,True,True,,astra_tli_3_d3,False,False,0,10,17,1.0,9403,306,0,9709
libero_spatial_ood:seed29:task4:state0,libero_spatial_ood,astra_tli,3,False,4,75,True,True,,astra_tli_3_d4,False,False,0,10,17,1.0,9759,365,49,10124
libero_spatial_ood:seed29:task4:state0,libero_spatial_ood,astra_tli,3,False,5,100,True,True,,astra_tli_3_d5,True,False,0,35,17,1.0,10125,371,29,10496
libero_spatial_ood:seed29:task4:state0,libero_spatial_ood,astra_tli,3,False,6,125,True,True,,astra_tli_3_d6,True,True,0,36,10,0.0,10516,438,83,10954
libero_spatial_ood:seed29:task4:state0,libero_spatial_ood,astra_tli,3,False,7,150,True,True,,astra_tli_3_d7,False,False,0,36,10,0.0,10926,336,0,11262
libero_spatial_ood:seed29:task4:state0,libero_spatial_ood,astra_tli,3,False,8,175,True,True,,astra_tli_3_d8,False,True,0,36,10,0.25,11301,382,43,11683
libero_spatial_ood:seed29:task4:state0,libero_spatial_ood,astra_tli,3,False,9,200,True,True,,astra_tli_3_d9,False,True,0,36,10,0.5,11683,364,49,12047
libero_spatial_ood:seed29:task4:state0,libero_spatial_ood,astra_tli,3,False,10,225,True,True,,astra_tli_3_d10,False,False,0,36,10,0.5,12050,371,34,12421
libero_spatial_ood:seed29:task4:state0,libero_spatial_ood,astra_tli,3,False,11,250,True,True,,astra_tli_3_d11,True,True,0,36,35,0.0,12432,415,68,12847
libero_spatial_ood:seed29:task4:state0,libero_spatial_ood,astra_tli,3,False,12,275,True,True,,astra_tli_3_d12,True,True,0,36,17,1.0,12834,387,63,13221
libero_spatial_ood:seed29:task4:state0,libero_spatial_ood,astra_tli_vision,2,False,1,0,True,True,,astra_tli_vision_2_d1,False,False,1,35,36,0.1,4023,381,116,4404
libero_spatial_ood:seed29:task4:state0,libero_spatial_ood,astra_tli_vision,2,False,2,25,True,True,,astra_tli_vision_2_d2,False,False,1,35,36,0.1,5353,259,0,5612
libero_spatial_ood:seed29:task4:state0,libero_spatial_ood,astra_tli_vision,2,False,3,50,True,True,,astra_tli_vision_2_d3,True,False,1,17,10,0.1,5670,325,55,5995
libero_spatial_ood:seed29:task4:state0,libero_spatial_ood,astra_tli_vision,2,False,4,75,True,True,,astra_tli_vision_2_d4,False,True,1,17,10,0.0,6003,279,0,6282
libero_spatial_ood:seed29:task4:state0,libero_spatial_ood,astra_tli_vision,2,False,5,100,True,True,,astra_tli_vision_2_d5,False,False,1,17,10,0.0,6334,327,51,6661
libero_spatial_ood:seed29:task4:state0,libero_spatial_ood,astra_tli_vision,2,False,6,125,True,True,,astra_tli_vision_2_d6,True,False,2,36,35,0.0,6666,404,78,7070
libero_spatial_ood:seed29:task4:state0,libero_spatial_ood,astra_tli_vision,2,False,7,150,True,True,,astra_tli_vision_2_d7,True,False,2,17,35,0.0,7055,381,66,7436
libero_spatial_ood:seed29:task4:state0,libero_spatial_ood,astra_tli_vision,2,False,8,175,True,True,,astra_tli_vision_2_d8,True,True,1,17,10,0.25,7441,350,39,7791
libero_spatial_ood:seed29:task4:state0,libero_spatial_ood,astra_tli_vision,2,False,9,200,True,True,,astra_tli_vision_2_d9,True,True,2,36,10,0.0,7808,377,43,8185
libero_spatial_ood:seed29:task4:state0,libero_spatial_ood,astra_tli_vision,2,False,10,225,True,True,,astra_tli_vision_2_d10,True,False,1,17,10,0.0,8196,302,0,8498
libero_spatial_ood:seed29:task4:state0,libero_spatial_ood,astra_tli_vision,2,False,11,250,True,True,,astra_tli_vision_2_d11,True,False,2,36,10,0.0,8565,335,16,8900
libero_spatial_ood:seed29:task4:state0,libero_spatial_ood,astra_tli_vision,2,False,12,275,True,True,,astra_tli_vision_2_d12,True,True,2,17,10,0.5,8937,404,81,9341
libero_spatial_ood:seed29:task4:state0,libero_spatial_ood,astra_tli_vision,3,False,1,0,True,True,,astra_tli_vision_3_d1,False,False,1,17,10,0.0,8382,320,27,8702
libero_spatial_ood:seed29:task4:state0,libero_spatial_ood,astra_tli_vision,3,False,2,25,True,True,,astra_tli_vision_3_d2,False,False,1,17,10,0.0,9766,290,0,10056
libero_spatial_ood:seed29:task4:state0,libero_spatial_ood,astra_tli_vision,3,False,3,50,True,True,,astra_tli_vision_3_d3,False,False,1,17,10,0.0,10102,300,0,10402
libero_spatial_ood:seed29:task4:state0,libero_spatial_ood,astra_tli_vision,3,False,4,75,True,True,,astra_tli_vision_3_d4,False,False,1,17,10,0.0,10464,344,33,10808
libero_spatial_ood:seed29:task4:state0,libero_spatial_ood,astra_tli_vision,3,False,5,100,True,True,,astra_tli_vision_3_d5,True,False,1,17,35,0.0,10827,370,55,11197
libero_spatial_ood:seed29:task4:state0,libero_spatial_ood,astra_tli_vision,3,False,6,125,True,True,,astra_tli_vision_3_d6,True,False,1,36,10,0.0,11199,369,44,11568
libero_spatial_ood:seed29:task4:state0,libero_spatial_ood,astra_tli_vision,3,False,7,150,False,True,proposal_rejected,,False,False,0,,,,11577,381,54,11958
libero_spatial_ood:seed29:task4:state0,libero_spatial_ood,astra_tli_vision,3,False,8,175,True,True,,astra_tli_vision_3_d8,False,True,2,36,10,0.25,11625,414,77,12039
libero_spatial_ood:seed29:task4:state0,libero_spatial_ood,astra_tli_vision,3,False,9,200,True,True,,astra_tli_vision_3_d9,False,True,2,36,10,0.0,12025,399,52,12424
libero_spatial_ood:seed29:task4:state0,libero_spatial_ood,astra_tli_vision,3,False,10,225,True,True,,astra_tli_vision_3_d10,True,True,1,17,10,0.5,12432,361,42,12793
libero_spatial_ood:seed29:task4:state0,libero_spatial_ood,astra_tli_vision,3,False,11,250,True,True,,astra_tli_vision_3_d11,True,True,2,36,35,0.0,12808,434,76,13242
libero_spatial_ood:seed29:task4:state0,libero_spatial_ood,astra_tli_vision,3,False,12,275,True,True,,astra_tli_vision_3_d12,False,False,1,36,35,0.0,13224,405,82,13629
libero_spatial_ood:seed29:task5:state0,libero_spatial_ood,astra_tei,2,False,1,0,True,True,,astra_tei_2_d1,False,False,0,35,18,0.65,4012,262,51,4274
libero_spatial_ood:seed29:task5:state0,libero_spatial_ood,astra_tei,2,False,2,25,True,True,,astra_tei_2_d2,False,False,0,35,18,0.65,5277,224,0,5501
libero_spatial_ood:seed29:task5:state0,libero_spatial_ood,astra_tei,2,False,3,50,True,True,,astra_tei_2_d3,False,True,0,35,18,0.85,5541,280,55,5821
libero_spatial_ood:seed29:task5:state0,libero_spatial_ood,astra_tei,2,False,4,75,True,True,,astra_tei_2_d4,False,True,0,35,18,1.0,5822,235,0,6057
libero_spatial_ood:seed29:task5:state0,libero_spatial_ood,astra_tei,2,False,5,100,True,True,,astra_tei_2_d5,False,False,0,35,18,1.0,6109,283,31,6392
libero_spatial_ood:seed29:task5:state0,libero_spatial_ood,astra_tei,2,False,6,125,True,True,,astra_tei_2_d6,False,False,0,35,18,1.0,6408,248,0,6656
libero_spatial_ood:seed29:task5:state0,libero_spatial_ood,astra_tei,2,False,7,150,True,True,,astra_tei_2_d7,True,True,0,18,14,0.25,6692,279,21,6971
libero_spatial_ood:seed29:task5:state0,libero_spatial_ood,astra_tei,2,False,8,175,True,True,,astra_tei_2_d8,True,True,0,17,18,0.7,7001,301,46,7302
libero_spatial_ood:seed29:task5:state0,libero_spatial_ood,astra_tei,2,False,9,200,True,True,,astra_tei_2_d9,False,False,0,17,18,0.7,7296,265,0,7561
libero_spatial_ood:seed29:task5:state0,libero_spatial_ood,astra_tei,2,False,10,225,True,True,,astra_tei_2_d10,False,True,0,17,18,0.4,7605,316,52,7921
libero_spatial_ood:seed29:task5:state0,libero_spatial_ood,astra_tei,2,False,11,250,True,True,,astra_tei_2_d11,True,True,0,36,18,0.65,7931,315,40,8246
libero_spatial_ood:seed29:task5:state0,libero_spatial_ood,astra_tei,2,False,12,275,True,True,,astra_tei_2_d12,False,True,0,36,18,1.0,8241,258,18,8499
libero_spatial_ood:seed29:task5:state0,libero_spatial_ood,astra_tei,3,True,1,0,True,True,,astra_tei_3_d1,False,False,0,35,18,1.0,7570,248,0,7818
libero_spatial_ood:seed29:task5:state0,libero_spatial_ood,astra_tei,3,True,2,25,True,True,,astra_tei_3_d2,False,False,0,35,18,1.0,8876,243,0,9119
libero_spatial_ood:seed29:task5:state0,libero_spatial_ood,astra_tei,3,True,3,50,False,True,proposal_rejected,,False,False,0,,,,9177,251,0,9428
libero_spatial_ood:seed29:task5:state0,libero_spatial_ood,astra_tei,3,True,4,75,True,True,,astra_tei_3_d4,False,False,0,35,18,1.0,9218,250,0,9468
libero_spatial_ood:seed29:task5:state0,libero_spatial_ood,astra_tei,3,True,5,100,True,True,,astra_tei_3_d5,False,False,0,35,18,1.0,9516,237,0,9753
libero_spatial_ood:seed29:task5:state0,libero_spatial_ood,astra_tli,2,False,1,0,True,True,,astra_tli_2_d1,False,False,0,18,10,0.15,4010,300,72,4310
libero_spatial_ood:seed29:task5:state0,libero_spatial_ood,astra_tli,2,False,2,25,True,True,,astra_tli_2_d2,False,False,0,18,10,0.15,5288,233,0,5521
libero_spatial_ood:seed29:task5:state0,libero_spatial_ood,astra_tli,2,False,3,50,True,True,,astra_tli_2_d3,False,False,0,18,10,0.15,5575,247,0,5822
libero_spatial_ood:seed29:task5:state0,libero_spatial_ood,astra_tli,2,False,4,75,True,True,,astra_tli_2_d4,False,False,0,18,10,0.15,5887,266,0,6153
libero_spatial_ood:seed29:task5:state0,libero_spatial_ood,astra_tli,2,False,5,100,True,True,,astra_tli_2_d5,False,False,0,18,10,0.15,6198,253,0,6451
libero_spatial_ood:seed29:task5:state0,libero_spatial_ood,astra_tli,2,False,6,125,True,True,,astra_tli_2_d6,False,False,0,18,10,0.15,6493,255,0,6748
libero_spatial_ood:seed29:task5:state0,libero_spatial_ood,astra_tli,2,False,7,150,True,True,,astra_tli_2_d7,False,True,0,18,10,0.0,6795,311,43,7106
libero_spatial_ood:seed29:task5:state0,libero_spatial_ood,astra_tli,2,False,8,175,True,True,,astra_tli_2_d8,True,True,0,38,10,0.15,7103,358,55,7461
libero_spatial_ood:seed29:task5:state0,libero_spatial_ood,astra_tli,2,False,9,200,True,True,,astra_tli_2_d9,True,False,0,38,18,0.15,7458,369,82,7827
libero_spatial_ood:seed29:task5:state0,libero_spatial_ood,astra_tli,2,False,10,225,True,True,,astra_tli_2_d10,True,True,0,18,10,0.5,7790,321,39,8111
libero_spatial_ood:seed29:task5:state0,libero_spatial_ood,astra_tli,2,False,11,250,True,True,,astra_tli_2_d11,True,True,0,38,10,0.0,8117,324,44,8441
libero_spatial_ood:seed29:task5:state0,libero_spatial_ood,astra_tli,2,False,12,275,False,True,proposal_rejected,,False,False,0,,,,8446,269,0,8715
libero_spatial_ood:seed29:task5:state0,libero_spatial_ood,astra_tli,3,False,1,0,True,True,,astra_tli_3_d1,False,False,0,18,10,0.1,7545,331,70,7876
libero_spatial_ood:seed29:task5:state0,libero_spatial_ood,astra_tli,3,False,2,25,True,True,,astra_tli_3_d2,False,False,0,18,10,0.1,8861,264,0,9125
libero_spatial_ood:seed29:task5:state0,libero_spatial_ood,astra_tli,3,False,3,50,True,True,,astra_tli_3_d3,False,False,0,18,10,0.1,9166,281,0,9447
libero_spatial_ood:seed29:task5:state0,libero_spatial_ood,astra_tli,3,False,4,75,True,True,,astra_tli_3_d4,False,False,0,18,10,0.1,9494,281,0,9775
libero_spatial_ood:seed29:task5:state0,libero_spatial_ood,astra_tli,3,False,5,100,True,True,,astra_tli_3_d5,False,True,0,18,10,0.0,9840,313,20,10153
libero_spatial_ood:seed29:task5:state0,libero_spatial_ood,astra_tli,3,False,6,125,True,True,,astra_tli_3_d6,False,False,0,18,10,0.0,10177,314,35,10491
libero_spatial_ood:seed29:task5:state0,libero_spatial_ood,astra_tli,3,False,7,150,True,True,,astra_tli_3_d7,False,False,0,18,10,0.0,10487,337,29,10824
libero_spatial_ood:seed29:task5:state0,libero_spatial_ood,astra_tli,3,False,8,175,True,True,,astra_tli_3_d8,True,False,0,38,10,0.0,10863,369,55,11232
libero_spatial_ood:seed29:task5:state0,libero_spatial_ood,astra_tli,3,False,9,200,True,True,,astra_tli_3_d9,True,False,0,38,18,0.0,11215,356,41,11571
libero_spatial_ood:seed29:task5:state0,libero_spatial_ood,astra_tli,3,False,10,225,True,True,,astra_tli_3_d10,True,False,0,38,35,0.0,11584,390,71,11974
libero_spatial_ood:seed29:task5:state0,libero_spatial_ood,astra_tli,3,False,11,250,True,True,,astra_tli_3_d11,True,False,0,38,10,0.0,11947,355,36,12302
libero_spatial_ood:seed29:task5:state0,libero_spatial_ood,astra_tli,3,False,12,275,True,True,,astra_tli_3_d12,False,False,0,38,10,0.0,12315,322,28,12637
libero_spatial_ood:seed29:task5:state0,libero_spatial_ood,astra_tli_vision,2,False,1,0,True,True,,astra_tli_vision_2_d1,False,False,1,35,18,0.65,4026,431,172,4457
libero_spatial_ood:seed29:task5:state0,libero_spatial_ood,astra_tli_vision,2,False,2,25,True,True,,astra_tli_vision_2_d2,False,False,1,35,18,0.65,5357,259,0,5616
libero_spatial_ood:seed29:task5:state0,libero_spatial_ood,astra_tli_vision,2,False,3,50,True,True,,astra_tli_vision_2_d3,False,True,1,35,18,0.75,5676,292,0,5968
libero_spatial_ood:seed29:task5:state0,libero_spatial_ood,astra_tli_vision,2,False,4,75,True,True,,astra_tli_vision_2_d4,False,True,1,35,18,0.85,6012,281,0,6293
libero_spatial_ood:seed29:task5:state0,libero_spatial_ood,astra_tli_vision,2,False,5,100,True,True,,astra_tli_vision_2_d5,False,False,1,35,18,0.85,6351,263,0,6614
libero_spatial_ood:seed29:task5:state0,libero_spatial_ood,astra_tli_vision,2,False,6,125,True,True,,astra_tli_vision_2_d6,False,False,0,35,18,0.85,6673,329,71,7002
libero_spatial_ood:seed29:task5:state0,libero_spatial_ood,astra_tli_vision,2,False,7,150,True,True,,astra_tli_vision_2_d7,True,True,1,38,18,0.65,6968,362,51,7330
libero_spatial_ood:seed29:task5:state0,libero_spatial_ood,astra_tli_vision,2,False,8,175,True,True,,astra_tli_vision_2_d8,False,True,1,38,18,0.3,7340,299,0,7639
libero_spatial_ood:seed29:task5:state0,libero_spatial_ood,astra_tli_vision,2,False,9,200,True,True,,astra_tli_vision_2_d9,False,True,1,38,18,0.0,7679,325,28,8004
libero_spatial_ood:seed29:task5:state0,libero_spatial_ood,astra_tli_vision,2,False,10,225,True,True,,astra_tli_vision_2_d10,True,False,1,38,10,0.0,8041,378,70,8419
libero_spatial_ood:seed29:task5:state0,libero_spatial_ood,astra_tli_vision,2,False,11,250,True,True,,astra_tli_vision_2_d11,True,True,1,38,18,0.5,8409,360,49,8769
libero_spatial_ood:seed29:task5:state0,libero_spatial_ood,astra_tli_vision,2,False,12,275,True,True,,astra_tli_vision_2_d12,True,True,1,14,18,1.0,8779,370,64,9149
libero_spatial_ood:seed29:task5:state0,libero_spatial_ood,astra_tli_vision,3,False,1,0,True,True,,astra_tli_vision_3_d1,False,False,1,35,18,0.65,8165,339,48,8504
libero_spatial_ood:seed29:task5:state0,libero_spatial_ood,astra_tli_vision,3,False,2,25,True,True,,astra_tli_vision_3_d2,False,False,1,35,18,0.65,9548,285,0,9833
libero_spatial_ood:seed29:task5:state0,libero_spatial_ood,astra_tli_vision,3,False,3,50,True,True,,astra_tli_vision_3_d3,False,True,1,35,18,0.75,9880,288,0,10168
libero_spatial_ood:seed29:task5:state0,libero_spatial_ood,astra_tli_vision,3,False,4,75,True,True,,astra_tli_vision_3_d4,False,True,1,35,18,0.85,10226,307,0,10533
libero_spatial_ood:seed29:task5:state0,libero_spatial_ood,astra_tli_vision,3,False,5,100,True,True,,astra_tli_vision_3_d5,False,True,1,35,18,1.0,10586,444,135,11030
libero_spatial_ood:seed29:task5:state0,libero_spatial_ood,astra_tli_vision,3,False,6,125,True,True,,astra_tli_vision_3_d6,True,False,1,10,18,1.0,10959,417,92,11376
libero_spatial_ood:seed29:task5:state0,libero_spatial_ood,astra_tli_vision,3,False,7,150,True,True,,astra_tli_vision_3_d7,True,True,1,38,18,0.15,11332,405,75,11737
libero_spatial_ood:seed29:task5:state0,libero_spatial_ood,astra_tli_vision,3,False,8,175,True,True,,astra_tli_vision_3_d8,False,False,1,38,18,0.15,11722,308,0,12030
libero_spatial_ood:seed29:task5:state0,libero_spatial_ood,astra_tli_vision,3,False,9,200,True,True,,astra_tli_vision_3_d9,False,True,1,38,18,0.0,12067,344,33,12411
libero_spatial_ood:seed29:task5:state0,libero_spatial_ood,astra_tli_vision,3,False,10,225,True,True,,astra_tli_vision_3_d10,True,True,1,14,18,1.0,12443,401,75,12844
libero_spatial_ood:seed29:task5:state0,libero_spatial_ood,astra_tli_vision,3,False,11,250,True,True,,astra_tli_vision_3_d11,False,False,1,14,18,1.0,12829,370,45,13199
libero_spatial_ood:seed29:task5:state0,libero_spatial_ood,astra_tli_vision,3,False,12,275,True,True,,astra_tli_vision_3_d12,False,False,1,14,18,1.0,13208,358,31,13566
libero_spatial_ood:seed29:task6:state0,libero_spatial_ood,astra_tei,2,False,1,0,True,True,,astra_tei_2_d1,False,False,0,36,18,0.7,4011,272,53,4283
libero_spatial_ood:seed29:task6:state0,libero_spatial_ood,astra_tei,2,False,2,25,True,True,,astra_tei_2_d2,False,False,0,36,18,0.7,5275,231,0,5506
libero_spatial_ood:seed29:task6:state0,libero_spatial_ood,astra_tei,2,False,3,50,True,True,,astra_tei_2_d3,False,False,0,36,18,0.7,5564,236,0,5800
libero_spatial_ood:seed29:task6:state0,libero_spatial_ood,astra_tei,2,False,4,75,True,True,,astra_tei_2_d4,False,True,0,36,18,1.0,5858,253,0,6111
libero_spatial_ood:seed29:task6:state0,libero_spatial_ood,astra_tei,2,False,5,100,True,True,,astra_tei_2_d5,True,True,0,18,14,0.25,6153,349,88,6502
libero_spatial_ood:seed29:task6:state0,libero_spatial_ood,astra_tei,2,False,6,125,True,True,,astra_tei_2_d6,False,True,0,18,14,0.0,6460,321,56,6781
libero_spatial_ood:seed29:task6:state0,libero_spatial_ood,astra_tei,2,False,7,150,True,True,,astra_tei_2_d7,False,False,0,18,14,0.0,6770,281,25,7051
libero_spatial_ood:seed29:task6:state0,libero_spatial_ood,astra_tei,2,False,8,175,True,True,,astra_tei_2_d8,True,True,0,38,18,0.8,7077,348,64,7425
libero_spatial_ood:seed29:task6:state0,libero_spatial_ood,astra_tei,2,False,9,200,True,True,,astra_tei_2_d9,False,True,0,38,18,0.6,7397,300,29,7697
libero_spatial_ood:seed29:task6:state0,libero_spatial_ood,astra_tei,2,False,10,225,True,True,,astra_tei_2_d10,True,True,0,17,18,0.75,7717,302,28,8019
libero_spatial_ood:seed29:task6:state0,libero_spatial_ood,astra_tei,2,False,11,250,False,True,proposal_rejected,,False,False,0,,,,8034,322,54,8356
