episode_hash,task,task_description,lab,embodiment,num_frames,objects,rig_name,zarr_mp4_path,zarr_processed_path,canonical_task,split
2026-06-02-21-54-40-269996,fold_laundry,Fold denim and blue clothing items picked from a laundry basket.,microagi,human_bimanual,325.0,,,s3://rldb/processed_v3/microagi/2026-06-02-21-54-40-269996.mp4,s3://rldb/processed_v3/microagi/2026-06-02-21-54-40-269996.zarr,fold_clothes,train
2026-06-03-00-54-02-103918,fold_laundry,"Fold a red garment and place it on a stack, then retrieve a dark garment from a laundry basket and fold it.",microagi,human_bimanual,447.0,,,s3://rldb/processed_v3/microagi/2026-06-03-00-54-02-103918.mp4,s3://rldb/processed_v3/microagi/2026-06-03-00-54-02-103918.zarr,fold_clothes,train
2026-06-03-02-40-19-981061,fold_laundry,Fold a black garment and then a red garment from a pile of laundry on a couch.,microagi,human_bimanual,211.0,,,s3://rldb/processed_v3/microagi/2026-06-03-02-40-19-981061.mp4,s3://rldb/processed_v3/microagi/2026-06-03-02-40-19-981061.zarr,fold_clothes,train
2026-06-03-07-29-19-237509,fold_laundry,Fold a white cloth garment and place it on a stack of folded laundry on the couch.,microagi,human_bimanual,615.0,,,s3://rldb/processed_v3/microagi/2026-06-03-07-29-19-237509.mp4,s3://rldb/processed_v3/microagi/2026-06-03-07-29-19-237509.zarr,fold_clothes,train
2026-06-03-14-30-54-415048,fold_laundry,"Fold assorted clothing items (pink, green, blue garments) and stack them neatly on the bed.",microagi,human_bimanual,722.0,,,s3://rldb/processed_v3/microagi/2026-06-03-14-30-54-415048.mp4,s3://rldb/processed_v3/microagi/2026-06-03-14-30-54-415048.zarr,fold_clothes,train
2026-06-03-14-31-18-663382,fold_laundry,Fold a light green cloth garment and place it on the stack of folded laundry.,microagi,human_bimanual,347.0,,,s3://rldb/processed_v3/microagi/2026-06-03-14-31-18-663382.mp4,s3://rldb/processed_v3/microagi/2026-06-03-14-31-18-663382.zarr,fold_clothes,train
2026-06-03-15-06-31-082158,fold_laundry,Fold a black t-shirt and place it on a stack of folded clothes on the bed.,microagi,human_bimanual,250.0,,,s3://rldb/processed_v3/microagi/2026-06-03-15-06-31-082158.mp4,s3://rldb/processed_v3/microagi/2026-06-03-15-06-31-082158.zarr,fold_clothes,train
2026-06-03-15-25-05-174982,fold_laundry,"Fold a black garment and place it on the table, then pick up a pink garment from the laundry basket.",microagi,human_bimanual,484.0,,,s3://rldb/processed_v3/microagi/2026-06-03-15-25-05-174982.mp4,s3://rldb/processed_v3/microagi/2026-06-03-15-25-05-174982.zarr,fold_clothes,train
2026-06-03-15-25-22-472466,fold_laundry,Fold pink cloth garments from a laundry basket and place them folded on a table.,microagi,human_bimanual,486.0,,,s3://rldb/processed_v3/microagi/2026-06-03-15-25-22-472466.mp4,s3://rldb/processed_v3/microagi/2026-06-03-15-25-22-472466.zarr,fold_clothes,train
2026-06-03-17-00-54-636851,fold_laundry,Fold an orange t-shirt on a table by placing a folded garment on top and folding the shirt over it.,microagi,human_bimanual,261.0,,,s3://rldb/processed_v3/microagi/2026-06-03-17-00-54-636851.mp4,s3://rldb/processed_v3/microagi/2026-06-03-17-00-54-636851.zarr,fold_clothes,train
2026-06-03-17-48-10-043627,fold_laundry,"Pick up a red cloth garment and fold it by hand, resulting in a folded piece placed on the laundry pile.",microagi,human_bimanual,592.0,,,s3://rldb/processed_v3/microagi/2026-06-03-17-48-10-043627.mp4,s3://rldb/processed_v3/microagi/2026-06-03-17-48-10-043627.zarr,fold_clothes,train
2026-06-03-17-55-31-516556,fold_laundry,Fold a gray garment (shirt or shorts) on a bed by aligning edges and folding it into a compact rectangle.,microagi,human_bimanual,337.0,,,s3://rldb/processed_v3/microagi/2026-06-03-17-55-31-516556.mp4,s3://rldb/processed_v3/microagi/2026-06-03-17-55-31-516556.zarr,fold_clothes,train
2026-06-03-17-58-23-139654,fold_laundry,Fold black socks and small garments and place them in a neat stack on the bed.,microagi,human_bimanual,679.0,,,s3://rldb/processed_v3/microagi/2026-06-03-17-58-23-139654.mp4,s3://rldb/processed_v3/microagi/2026-06-03-17-58-23-139654.zarr,fold_clothes,train
2026-06-03-18-34-04-622042,fold_laundry,"Pick up a garment from a drying rack, fold it with both hands, and place the folded garment on a stack.",microagi,human_bimanual,176.0,,,s3://rldb/processed_v3/microagi/2026-06-03-18-34-04-622042.mp4,s3://rldb/processed_v3/microagi/2026-06-03-18-34-04-622042.zarr,fold_clothes,train
2026-06-03-21-42-33-390295,fold_laundry,Fold a black garment on a cutting mat into a compact folded shape.,microagi,human_bimanual,948.0,,,s3://rldb/processed_v3/microagi/2026-06-03-21-42-33-390295.mp4,s3://rldb/processed_v3/microagi/2026-06-03-21-42-33-390295.zarr,fold_clothes,train
2026-06-03-23-57-27-133661,fold_laundry,Pick up clothing items from a laundry basket and fold each one in sequence.,microagi,human_bimanual,724.0,,,s3://rldb/processed_v3/microagi/2026-06-03-23-57-27-133661.mp4,s3://rldb/processed_v3/microagi/2026-06-03-23-57-27-133661.zarr,fold_clothes,train
2026-06-04-00-29-54-852958,fold_laundry,Fold dark clothing items (shorts/pants) on a bed and stack them neatly.,microagi,human_bimanual,446.0,,,s3://rldb/processed_v3/microagi/2026-06-04-00-29-54-852958.mp4,s3://rldb/processed_v3/microagi/2026-06-04-00-29-54-852958.zarr,fold_clothes,train
2026-06-04-00-44-17-864390,fold_laundry,Fold black clothing items (shorts/pants) on a bed and place the folded garments neatly on the bed surface.,microagi,human_bimanual,194.0,,,s3://rldb/processed_v3/microagi/2026-06-04-00-44-17-864390.mp4,s3://rldb/processed_v3/microagi/2026-06-04-00-44-17-864390.zarr,fold_clothes,train
2026-06-04-02-56-20-120639,fold_laundry,Fold a gray t-shirt flat on a table into a compact rectangular shape.,microagi,human_bimanual,340.0,,,s3://rldb/processed_v3/microagi/2026-06-04-02-56-20-120639.mp4,s3://rldb/processed_v3/microagi/2026-06-04-02-56-20-120639.zarr,fold_clothes,train
2026-06-04-02-59-38-158815,fold_laundry,Fold a black t-shirt by bringing the sleeves and sides together into a compact folded shape.,microagi,human_bimanual,361.0,,,s3://rldb/processed_v3/microagi/2026-06-04-02-59-38-158815.mp4,s3://rldb/processed_v3/microagi/2026-06-04-02-59-38-158815.zarr,fold_clothes,train
2026-06-04-12-17-24-369015,fold_laundry,Place a folded dark garment onto a stack of folded clothes on a couch.,microagi,human_bimanual,157.0,,,s3://rldb/processed_v3/microagi/2026-06-04-12-17-24-369015.mp4,s3://rldb/processed_v3/microagi/2026-06-04-12-17-24-369015.zarr,fold_clothes,train
2026-06-04-12-28-02-384173,fold_laundry,Fold a gray shirt on a bed by holding it up and folding it into a compact shape.,microagi,human_bimanual,160.0,,,s3://rldb/processed_v3/microagi/2026-06-04-12-28-02-384173.mp4,s3://rldb/processed_v3/microagi/2026-06-04-12-28-02-384173.zarr,fold_clothes,train
2026-06-04-12-32-16-707843,fold_laundry,Fold a green garment and place it in a row with other folded clothes on the bed.,microagi,human_bimanual,285.0,,,s3://rldb/processed_v3/microagi/2026-06-04-12-32-16-707843.mp4,s3://rldb/processed_v3/microagi/2026-06-04-12-32-16-707843.zarr,fold_clothes,train
2026-06-04-13-42-44-230668,fold_laundry,Fold a floral-patterned garment in half on a drying rack.,microagi,human_bimanual,156.0,,,s3://rldb/processed_v3/microagi/2026-06-04-13-42-44-230668.mp4,s3://rldb/processed_v3/microagi/2026-06-04-13-42-44-230668.zarr,fold_clothes,train
2026-06-04-20-42-17-808792,fold_laundry,Pick up and fold small clothing items (socks/garments) from a pile on a surface into a laundry basket.,microagi,human_bimanual,1015.0,,,s3://rldb/processed_v3/microagi/2026-06-04-20-42-17-808792.mp4,s3://rldb/processed_v3/microagi/2026-06-04-20-42-17-808792.zarr,fold_clothes,train
2026-06-04-21-08-16-605604,fold_laundry,Fold a pink baby garment in half on a couch.,microagi,human_bimanual,235.0,,,s3://rldb/processed_v3/microagi/2026-06-04-21-08-16-605604.mp4,s3://rldb/processed_v3/microagi/2026-06-04-21-08-16-605604.zarr,fold_clothes,train
2026-06-04-21-11-48-696631,fold_laundry,"Fold a small pink garment flat on a couch surface, smoothing and folding it into a compact shape.",microagi,human_bimanual,275.0,,,s3://rldb/processed_v3/microagi/2026-06-04-21-11-48-696631.mp4,s3://rldb/processed_v3/microagi/2026-06-04-21-11-48-696631.zarr,fold_clothes,train
2026-06-05-14-44-51-181274,fold_laundry,Pick up folded dark clothing from a stack and place it into a black plastic bag.,microagi,human_bimanual,209.0,,,s3://rldb/processed_v3/microagi/2026-06-05-14-44-51-181274.mp4,s3://rldb/processed_v3/microagi/2026-06-05-14-44-51-181274.zarr,fold_clothes,train
2026-06-06-11-57-42-191542,fold_laundry,Fold clothing items from a pile on the bed and place them in a neat folded stack.,microagi,human_bimanual,773.0,,,s3://rldb/processed_v3/microagi/2026-06-06-11-57-42-191542.mp4,s3://rldb/processed_v3/microagi/2026-06-06-11-57-42-191542.zarr,fold_clothes,train
2026-06-06-15-30-16-694749,fold_laundry,"Fold and sort assorted clothing items (shirts, garments) from a pile on a couch into organized folded stacks.",microagi,human_bimanual,1283.0,,,s3://rldb/processed_v3/microagi/2026-06-06-15-30-16-694749.mp4,s3://rldb/processed_v3/microagi/2026-06-06-15-30-16-694749.zarr,fold_clothes,train
2026-06-06-18-00-39-745824,fold_laundry,Fold a dark shirt or garment into a compact bundle by manipulating and folding the fabric with both hands.,microagi,human_bimanual,158.0,,,s3://rldb/processed_v3/microagi/2026-06-06-18-00-39-745824.mp4,s3://rldb/processed_v3/microagi/2026-06-06-18-00-39-745824.zarr,fold_clothes,train
2026-06-06-21-35-27-692651,fold_laundry,Button and fold a blue button-up shirt laid flat on a couch as part of laundry folding.,microagi,human_bimanual,450.0,,,s3://rldb/processed_v3/microagi/2026-06-06-21-35-27-692651.mp4,s3://rldb/processed_v3/microagi/2026-06-06-21-35-27-692651.zarr,fold_clothes,train
2026-06-06-22-28-23-751503,fold_laundry,Fold a gray cloth/towel by stretching it flat and folding it in half twice into a compact rectangle on the mat.,microagi,human_bimanual,319.0,,,s3://rldb/processed_v3/microagi/2026-06-06-22-28-23-751503.mp4,s3://rldb/processed_v3/microagi/2026-06-06-22-28-23-751503.zarr,fold_clothes,train
2026-06-06-22-37-16-806533,fold_laundry,Fold a white t-shirt on a flat surface into a compact folded shape.,microagi,human_bimanual,249.0,,,s3://rldb/processed_v3/microagi/2026-06-06-22-37-16-806533.mp4,s3://rldb/processed_v3/microagi/2026-06-06-22-37-16-806533.zarr,fold_clothes,train
2026-06-07-09-43-52-001404,fold_laundry,"Pick up a brown garment from the bed and fold it, placing the folded item back on the bed.",microagi,human_bimanual,236.0,,,s3://rldb/processed_v3/microagi/2026-06-07-09-43-52-001404.mp4,s3://rldb/processed_v3/microagi/2026-06-07-09-43-52-001404.zarr,fold_clothes,train
2026-06-07-17-09-06-396898,fold_laundry,Fold a white cloth towel into a compact rectangular shape on a red surface.,microagi,human_bimanual,677.0,,,s3://rldb/processed_v3/microagi/2026-06-07-17-09-06-396898.mp4,s3://rldb/processed_v3/microagi/2026-06-07-17-09-06-396898.zarr,fold_clothes,train
2026-06-07-18-56-19-944334,fold_laundry,Fold a white garment and place it on a stack of folded clothes on the bed.,microagi,human_bimanual,172.0,,,s3://rldb/processed_v3/microagi/2026-06-07-18-56-19-944334.mp4,s3://rldb/processed_v3/microagi/2026-06-07-18-56-19-944334.zarr,fold_clothes,train
2026-06-07-19-12-04-866228,fold_laundry,Fold a gray t-shirt and place it on a stack of folded clothes on the bed.,microagi,human_bimanual,445.0,,,s3://rldb/processed_v3/microagi/2026-06-07-19-12-04-866228.mp4,s3://rldb/processed_v3/microagi/2026-06-07-19-12-04-866228.zarr,fold_clothes,train
2026-06-07-20-25-00-882652,fold_laundry,Fold a yellow t-shirt by grasping the shoulders and bringing the sides together into a folded shape.,microagi,human_bimanual,181.0,,,s3://rldb/processed_v3/microagi/2026-06-07-20-25-00-882652.mp4,s3://rldb/processed_v3/microagi/2026-06-07-20-25-00-882652.zarr,fold_clothes,train
2026-06-07-21-28-19-868606,fold_laundry,Fold a green patterned cloth on a table into a compact rectangle and place it aside.,microagi,human_bimanual,196.0,,,s3://rldb/processed_v3/microagi/2026-06-07-21-28-19-868606.mp4,s3://rldb/processed_v3/microagi/2026-06-07-21-28-19-868606.zarr,fold_clothes,train
2026-06-08-14-54-13-104857,fold_laundry,"Pick up a dark garment from the pile, fold it, and place it on the stack of folded laundry.",microagi,human_bimanual,710.0,,,s3://rldb/processed_v3/microagi/2026-06-08-14-54-13-104857.mp4,s3://rldb/processed_v3/microagi/2026-06-08-14-54-13-104857.zarr,fold_clothes,train
2026-06-08-14-59-18-929560,fold_laundry,Fold a yellow garment and place it onto a stack of folded clothes on the table.,microagi,human_bimanual,386.0,,,s3://rldb/processed_v3/microagi/2026-06-08-14-59-18-929560.mp4,s3://rldb/processed_v3/microagi/2026-06-08-14-59-18-929560.zarr,fold_clothes,train
2026-06-08-15-32-22-681842,fold_laundry,Fold a pair of blue jeans on a bed into a compact folded shape.,microagi,human_bimanual,187.0,,,s3://rldb/processed_v3/microagi/2026-06-08-15-32-22-681842.mp4,s3://rldb/processed_v3/microagi/2026-06-08-15-32-22-681842.zarr,fold_clothes,train
2026-06-08-15-39-44-446873,fold_laundry,Fold a red t-shirt in half twice and place it on the bed with other folded clothes.,microagi,human_bimanual,533.0,,,s3://rldb/processed_v3/microagi/2026-06-08-15-39-44-446873.mp4,s3://rldb/processed_v3/microagi/2026-06-08-15-39-44-446873.zarr,fold_clothes,train
2026-06-09-01-12-06-792557,fold_laundry,Fold a pair of gray shorts on top of a washing machine.,microagi,human_bimanual,205.0,,,s3://rldb/processed_v3/microagi/2026-06-09-01-12-06-792557.mp4,s3://rldb/processed_v3/microagi/2026-06-09-01-12-06-792557.zarr,fold_clothes,train
2026-06-09-01-16-21-466656,fold_laundry,Fold a white garment by lifting it from the laundry basket and folding it on the bed.,microagi,human_bimanual,231.0,,,s3://rldb/processed_v3/microagi/2026-06-09-01-16-21-466656.mp4,s3://rldb/processed_v3/microagi/2026-06-09-01-16-21-466656.zarr,fold_clothes,train
2026-06-09-01-17-09-286656,fold_laundry,Fold a blue striped garment in half on a bed surface.,microagi,human_bimanual,379.0,,,s3://rldb/processed_v3/microagi/2026-06-09-01-17-09-286656.mp4,s3://rldb/processed_v3/microagi/2026-06-09-01-17-09-286656.zarr,fold_clothes,train
2026-06-09-01-31-50-713857,fold_laundry,Fold a white sock into a compact shape on the bed.,microagi,human_bimanual,162.0,,,s3://rldb/processed_v3/microagi/2026-06-09-01-31-50-713857.mp4,s3://rldb/processed_v3/microagi/2026-06-09-01-31-50-713857.zarr,fold_clothes,train
2026-06-09-06-30-32-365843,fold_laundry,Pick up a black garment from the floor and fold it into a compact shape.,microagi,human_bimanual,356.0,,,s3://rldb/processed_v3/microagi/2026-06-09-06-30-32-365843.mp4,s3://rldb/processed_v3/microagi/2026-06-09-06-30-32-365843.zarr,fold_clothes,train
2026-06-09-12-27-01-635648,fold_laundry,Fold a white towel on a table by laying it flat and folding it in half twice into a compact rectangle.,microagi,human_bimanual,187.0,,,s3://rldb/processed_v3/microagi/2026-06-09-12-27-01-635648.mp4,s3://rldb/processed_v3/microagi/2026-06-09-12-27-01-635648.zarr,fold_clothes,train
2026-06-09-14-53-05-592455,fold_laundry,Fold a garment on a table and place the folded clothing down.,microagi,human_bimanual,1663.0,,,s3://rldb/processed_v3/microagi/2026-06-09-14-53-05-592455.mp4,s3://rldb/processed_v3/microagi/2026-06-09-14-53-05-592455.zarr,fold_clothes,train
2026-06-09-18-49-54-680002,fold_laundry,"Fold a pair of brown pants on a bed by grasping, aligning, and folding the legs and waistband into a compact shape.",microagi,human_bimanual,250.0,,,s3://rldb/processed_v3/microagi/2026-06-09-18-49-54-680002.mp4,s3://rldb/processed_v3/microagi/2026-06-09-18-49-54-680002.zarr,fold_clothes,train
2026-06-09-20-11-14-571789,fold_laundry,"Fold a white towel in half on a chair, pressing it flat into a compact rectangle.",microagi,human_bimanual,205.0,,,s3://rldb/processed_v3/microagi/2026-06-09-20-11-14-571789.mp4,s3://rldb/processed_v3/microagi/2026-06-09-20-11-14-571789.zarr,fold_clothes,train
2026-06-09-20-51-22-004830,fold_laundry,Fold a pink garment on a table and place the folded result down.,microagi,human_bimanual,200.0,,,s3://rldb/processed_v3/microagi/2026-06-09-20-51-22-004830.mp4,s3://rldb/processed_v3/microagi/2026-06-09-20-51-22-004830.zarr,fold_clothes,train
2026-06-09-23-43-00-060489,fold_laundry,"Fold a blue and orange garment on a bed, arranging it into a folded shape alongside other folded laundry items.",microagi,human_bimanual,338.0,,,s3://rldb/processed_v3/microagi/2026-06-09-23-43-00-060489.mp4,s3://rldb/processed_v3/microagi/2026-06-09-23-43-00-060489.zarr,fold_clothes,train
2026-06-09-23-54-43-602356,fold_laundry,Fold a beige bra/undergarment on a bed surface into a compact folded shape.,microagi,human_bimanual,1126.0,,,s3://rldb/processed_v3/microagi/2026-06-09-23-54-43-602356.mp4,s3://rldb/processed_v3/microagi/2026-06-09-23-54-43-602356.zarr,fold_clothes,train
2026-06-10-08-57-48-573438,fold_laundry,"Fold a white shirt by holding it up, aligning edges, and folding it into a compact shape on the lap.",microagi,human_bimanual,251.0,,,s3://rldb/processed_v3/microagi/2026-06-10-08-57-48-573438.mp4,s3://rldb/processed_v3/microagi/2026-06-10-08-57-48-573438.zarr,fold_clothes,train
2026-06-10-08-58-21-484307,fold_laundry,"Pick up a yellow t-shirt, lay it flat, and fold it into a compact rectangle on the lap.",microagi,human_bimanual,1107.0,,,s3://rldb/processed_v3/microagi/2026-06-10-08-58-21-484307.mp4,s3://rldb/processed_v3/microagi/2026-06-10-08-58-21-484307.zarr,fold_clothes,train
2026-06-10-09-15-13-961215,fold_laundry,Fold a white t-shirt by stretching it flat and folding it in half on the lap.,microagi,human_bimanual,391.0,,,s3://rldb/processed_v3/microagi/2026-06-10-09-15-13-961215.mp4,s3://rldb/processed_v3/microagi/2026-06-10-09-15-13-961215.zarr,fold_clothes,train
2026-06-10-10-43-35-340609,fold_laundry,Fold a patterned garment into a compact shape using both hands.,microagi,human_bimanual,153.0,,,s3://rldb/processed_v3/microagi/2026-06-10-10-43-35-340609.mp4,s3://rldb/processed_v3/microagi/2026-06-10-10-43-35-340609.zarr,fold_clothes,train
2026-06-10-20-55-36-862682,fold_laundry,Fold a t-shirt on a bed into a compact rectangle.,microagi,human_bimanual,613.0,,,s3://rldb/processed_v3/microagi/2026-06-10-20-55-36-862682.mp4,s3://rldb/processed_v3/microagi/2026-06-10-20-55-36-862682.zarr,fold_clothes,train
2026-06-10-20-56-39-614349,fold_laundry,"Fold a dark t-shirt flat on the bed, then pick up and lay out a pair of pants for folding.",microagi,human_bimanual,905.0,,,s3://rldb/processed_v3/microagi/2026-06-10-20-56-39-614349.mp4,s3://rldb/processed_v3/microagi/2026-06-10-20-56-39-614349.zarr,fold_clothes,train
2026-06-10-21-04-01-205673,fold_laundry,Fold a light blue shirt into a compact rectangle on a bed.,microagi,human_bimanual,320.0,,,s3://rldb/processed_v3/microagi/2026-06-10-21-04-01-205673.mp4,s3://rldb/processed_v3/microagi/2026-06-10-21-04-01-205673.zarr,fold_clothes,train
2026-06-11-16-31-00-683360,fold_laundry,Fold a white knitted sweater on a chair by folding the sleeves inward and folding it in half.,microagi,human_bimanual,310.0,,,s3://rldb/processed_v3/microagi/2026-06-11-16-31-00-683360.mp4,s3://rldb/processed_v3/microagi/2026-06-11-16-31-00-683360.zarr,fold_clothes,train
2026-06-12-03-37-35-271133,fold_laundry,"Fold a dark garment on a bed, arranging it into a folded shape alongside other laundry.",microagi,human_bimanual,232.0,,,s3://rldb/processed_v3/microagi/2026-06-12-03-37-35-271133.mp4,s3://rldb/processed_v3/microagi/2026-06-12-03-37-35-271133.zarr,fold_clothes,train
2026-06-12-06-58-37-491308,fold_laundry,Fold a green cloth/towel into a compact folded shape.,microagi,human_bimanual,293.0,,,s3://rldb/processed_v3/microagi/2026-06-12-06-58-37-491308.mp4,s3://rldb/processed_v3/microagi/2026-06-12-06-58-37-491308.zarr,fold_clothes,train
2026-06-12-08-46-00-379130,fold_laundry,Fold a gray garment (shorts/pants) flat on a bed surface.,microagi,human_bimanual,1102.0,,,s3://rldb/processed_v3/microagi/2026-06-12-08-46-00-379130.mp4,s3://rldb/processed_v3/microagi/2026-06-12-08-46-00-379130.zarr,fold_clothes,train
2026-06-12-08-46-38-025797,fold_laundry,Fold a pair of navy shorts and place them on the bed alongside other folded clothing items.,microagi,human_bimanual,215.0,,,s3://rldb/processed_v3/microagi/2026-06-12-08-46-38-025797.mp4,s3://rldb/processed_v3/microagi/2026-06-12-08-46-38-025797.zarr,fold_clothes,train
2026-06-12-15-39-30-925240,fold_laundry,Fold a green garment on the bed and gather other clothing items into a laundry basket.,microagi,human_bimanual,327.0,,,s3://rldb/processed_v3/microagi/2026-06-12-15-39-30-925240.mp4,s3://rldb/processed_v3/microagi/2026-06-12-15-39-30-925240.zarr,fold_clothes,train
2026-06-12-15-40-31-096054,fold_laundry,Fold assorted clothing items (shorts and underwear) and place them in a folded pile on the bed.,microagi,human_bimanual,219.0,,,s3://rldb/processed_v3/microagi/2026-06-12-15-40-31-096054.mp4,s3://rldb/processed_v3/microagi/2026-06-12-15-40-31-096054.zarr,fold_clothes,train
2026-06-12-15-44-19-047911,fold_laundry,Fold a white cloth/towel and arrange small clothing items on a bed.,microagi,human_bimanual,240.0,,,s3://rldb/processed_v3/microagi/2026-06-12-15-44-19-047911.mp4,s3://rldb/processed_v3/microagi/2026-06-12-15-44-19-047911.zarr,fold_clothes,train
2026-06-13-17-37-10-163049,fold_laundry,"Pick up a dark garment from a pile of clothes, lay it flat, and fold it in half on the bed.",microagi,human_bimanual,276.0,,,s3://rldb/processed_v3/microagi/2026-06-13-17-37-10-163049.mp4,s3://rldb/processed_v3/microagi/2026-06-13-17-37-10-163049.zarr,fold_clothes,train
2026-06-13-18-54-53-131684,fold_laundry,Fold white cloth towels on a table and place them with the existing pile of folded laundry.,microagi,human_bimanual,158.0,,,s3://rldb/processed_v3/microagi/2026-06-13-18-54-53-131684.mp4,s3://rldb/processed_v3/microagi/2026-06-13-18-54-53-131684.zarr,fold_clothes,train
2026-06-13-20-00-14-123250,fold_laundry,Fold a pink cloth garment on a table by laying it flat and folding it into a compact shape.,microagi,human_bimanual,160.0,,,s3://rldb/processed_v3/microagi/2026-06-13-20-00-14-123250.mp4,s3://rldb/processed_v3/microagi/2026-06-13-20-00-14-123250.zarr,fold_clothes,train
2026-06-14-02-24-50-413013,fold_laundry,Fold a light green shirt and place it on the folded laundry pile on top of the washing machine.,microagi,human_bimanual,307.0,,,s3://rldb/processed_v3/microagi/2026-06-14-02-24-50-413013.mp4,s3://rldb/processed_v3/microagi/2026-06-14-02-24-50-413013.zarr,fold_clothes,train
2026-06-14-02-26-09-455156,fold_laundry,Unload clothes from a washing machine and place them on top of the appliance.,microagi,human_bimanual,193.0,,,s3://rldb/processed_v3/microagi/2026-06-14-02-26-09-455156.mp4,s3://rldb/processed_v3/microagi/2026-06-14-02-26-09-455156.zarr,fold_clothes,train
2026-06-14-17-03-19-339809,fold_laundry,"Fold and sort assorted clothing items (shirts, socks, garments) from a pile into organized folded stacks.",microagi,human_bimanual,154.0,,,s3://rldb/processed_v3/microagi/2026-06-14-17-03-19-339809.mp4,s3://rldb/processed_v3/microagi/2026-06-14-17-03-19-339809.zarr,fold_clothes,train
2026-06-14-17-15-38-432478,fold_laundry,Fold a white cloth towel into a compact rectangular shape on a dark surface.,microagi,human_bimanual,485.0,,,s3://rldb/processed_v3/microagi/2026-06-14-17-15-38-432478.mp4,s3://rldb/processed_v3/microagi/2026-06-14-17-15-38-432478.zarr,fold_clothes,train
2026-06-15-10-29-11-525196,fold_laundry,Pick up a gray garment from the surface and fold it into a compact shape.,microagi,human_bimanual,221.0,,,s3://rldb/processed_v3/microagi/2026-06-15-10-29-11-525196.mp4,s3://rldb/processed_v3/microagi/2026-06-15-10-29-11-525196.zarr,fold_clothes,train
2026-06-15-12-24-48-456024,fold_laundry,Fold a dark shirt or garment on a bed into a compact folded shape.,microagi,human_bimanual,186.0,,,s3://rldb/processed_v3/microagi/2026-06-15-12-24-48-456024.mp4,s3://rldb/processed_v3/microagi/2026-06-15-12-24-48-456024.zarr,fold_clothes,train
2026-06-16-14-55-00-825066,fold_laundry,Fold a dark blue garment (shorts/pants) on a bed alongside other folded laundry items.,microagi,human_bimanual,492.0,,,s3://rldb/processed_v3/microagi/2026-06-16-14-55-00-825066.mp4,s3://rldb/processed_v3/microagi/2026-06-16-14-55-00-825066.zarr,fold_clothes,train
2026-06-16-17-16-49-172389,fold_laundry,Fold a large sheet or fabric on a bed by grasping its edges and bringing them together into a folded shape.,microagi,human_bimanual,198.0,,,s3://rldb/processed_v3/microagi/2026-06-16-17-16-49-172389.mp4,s3://rldb/processed_v3/microagi/2026-06-16-17-16-49-172389.zarr,fold_clothes,train
2026-06-17-14-30-06-622190,fold_laundry,Fold a blue cloth garment in half lengthwise and then again into a compact rectangle on an ironing board.,microagi,human_bimanual,899.0,,,s3://rldb/processed_v3/microagi/2026-06-17-14-30-06-622190.mp4,s3://rldb/processed_v3/microagi/2026-06-17-14-30-06-622190.zarr,fold_clothes,train
2026-06-17-20-28-57-670980,fold_laundry,Fold a pair of light blue shorts flat on a drying rack.,microagi,human_bimanual,204.0,,,s3://rldb/processed_v3/microagi/2026-06-17-20-28-57-670980.mp4,s3://rldb/processed_v3/microagi/2026-06-17-20-28-57-670980.zarr,fold_clothes,train
2026-06-17-20-37-44-476539,fold_laundry,Fold a pair of black pants on a drying rack by bringing the legs together and folding the garment in half.,microagi,human_bimanual,264.0,,,s3://rldb/processed_v3/microagi/2026-06-17-20-37-44-476539.mp4,s3://rldb/processed_v3/microagi/2026-06-17-20-37-44-476539.zarr,fold_clothes,train
2026-06-19-09-23-16-696425,fold_laundry,Lay a small floral-patterned garment flat on the floor and smooth it out in preparation for folding.,microagi,human_bimanual,316.0,,,s3://rldb/processed_v3/microagi/2026-06-19-09-23-16-696425.mp4,s3://rldb/processed_v3/microagi/2026-06-19-09-23-16-696425.zarr,fold_clothes,train
2026-06-19-09-28-52-182239,fold_laundry,Pick up a small pink garment from a laundry pile and fold it flat on the lap.,microagi,human_bimanual,296.0,,,s3://rldb/processed_v3/microagi/2026-06-19-09-28-52-182239.mp4,s3://rldb/processed_v3/microagi/2026-06-19-09-28-52-182239.zarr,fold_clothes,train
2026-06-19-11-11-12-719685,fold_laundry,Pick up a garment from a pile of clothes on a bed and fold it with both hands.,microagi,human_bimanual,190.0,,,s3://rldb/processed_v3/microagi/2026-06-19-11-11-12-719685.mp4,s3://rldb/processed_v3/microagi/2026-06-19-11-11-12-719685.zarr,fold_clothes,train
2026-06-19-11-15-06-770457,fold_laundry,"Fold a small pink garment (underwear) on a bed using both hands, resulting in a neatly folded piece of clothing.",microagi,human_bimanual,269.0,,,s3://rldb/processed_v3/microagi/2026-06-19-11-15-06-770457.mp4,s3://rldb/processed_v3/microagi/2026-06-19-11-15-06-770457.zarr,fold_clothes,train
2026-06-19-23-23-47-133428,fold_laundry,Fold a white cloth garment on a round table and place the folded item aside.,microagi,human_bimanual,570.0,,,s3://rldb/processed_v3/microagi/2026-06-19-23-23-47-133428.mp4,s3://rldb/processed_v3/microagi/2026-06-19-23-23-47-133428.zarr,fold_clothes,train
2026-06-20-11-24-37-756079,fold_laundry,Fold a red garment into a compact shape on a flat surface.,microagi,human_bimanual,472.0,,,s3://rldb/processed_v3/microagi/2026-06-20-11-24-37-756079.mp4,s3://rldb/processed_v3/microagi/2026-06-20-11-24-37-756079.zarr,fold_clothes,train
